Exchange,Crypto ID,Cantidad en el Exchange (USD)
XT.COM,raydium,256842.0
XT.COM,prometeus,305494.0
XT.COM,nervos-network,334079.0
XT.COM,wax,299118.0
XT.COM,terrausd,8873.78
XT.COM,conflux-token,958049.0
XT.COM,chiliz,303784.0
XT.COM,hooked-protocol,278115.0
XT.COM,the-graph,365162.0
XT.COM,bridged-trueusd,35103.0
XT.COM,metis-token,1233163.0
XT.COM,loom,269228.0
XT.COM,stargate-finance,304278.0
XT.COM,algorand,309661.0
XT.COM,ssv-network,290323.0
BitVenus,solana,98401117.0
BitVenus,binancecoin,25648685.0
BitVenus,binance-peg-dogecoin,56295375.0
BitVenus,binance-peg-xrp,15638638.0
BitVenus,batcat,449006093.0
BitVenus,binance-peg-bitcoin-cash,4027381.0
BitVenus,chainlink,1787322.0
BitVenus,binance-peg-litecoin,5236409.0
BitVenus,niccagewaluigielmo42069inu,2791788.0
BitVenus,arbitrum,1613951.0
BitVenus,avalanche-2,1867093.0
BitVenus,bridged-matic-manta-pacific,2716430.0
BitVenus,unicorn-token,13070249.0
BitVenus,bridged-binance-peg-ethereum-opbnb,346416040.0
BitVenus,worldcoin-wld,18819331.0
BitVenus,aave,2611218.0
BitVenus,celestia,1976373.0
BitVenus,meme-brc-20,431202.0
BitVenus,cyberconnect,982633.0
BitVenus,tron,4454546.0
BitVenus,ordinals,1624140.0
BitVenus,optimism,6840258.0
BitVenus,alitas,769374.0
BitVenus,cosmos,1180009.0
BitVenus,san-diego-coin,2984309.0
BitVenus,singularitynet,2984618.0
BitVenus,tellor,2877941.0
BitVenus,jupiter,1141537.0
BitVenus,pendle,1305022.0
BitVenus,dogwifcoin,1890127.0
BitVenus,hedera-hashgraph,1526786.0
BitVenus,yearn-finance,782549.0
BitVenus,loom,400079.0
BitVenus,1inch,390904.0
BitVenus,compound-governance-token,774128.0
BitVenus,decentraland,1220554.0
BitVenus,portal-2,590265.0
BitVenus,ark,1088723.0
BitVenus,havven,1121428.0
BitVenus,ape-2,1149626.0
BitVenus,sui,1706637.0
BitVenus,aicoin-2,2216913.0
BitVenus,bonk,976976.0
BitVenus,pyth-network,370886.0
BitVenus,stp-network,419873.0
BitVenus,blur,220427.0
BitVenus,enjincoin,492781.0
BitVenus,frax-share,650636.0
BitVenus,axie-infinity,425564.0
BitVenus,threshold-network-token,559468.0
BitVenus,alice-ai,693912.0
BitVenus,big-time,193259.0
BitVenus,omisego,1054276.0
BitVenus,nfprompt-token,464307.0
BitVenus,okratech-token,50407.0
BitVenus,hugewin,955861.0
BitVenus,bridged-trueusd,959423.0
BitVenus,first-digital-usd,1408738.0
BitVenus,satoshis-vision,345903.0
BitVenus,bonsai3,1029691.0
Tapbit,bridged-binance-peg-ethereum-opbnb,183542748.0
Tapbit,binance-peg-xrp,2724334.0
Tapbit,batcat,245070693.0
Tapbit,binancecoin,2195648.0
Tapbit,solana,2553822.0
Tapbit,beam-bridged-usdc-beam,2693657.0
Tapbit,binance-peg-bitcoin-cash,693089.0
Tapbit,pancakeswap-token,253654.0
Tapbit,binance-peg-dogecoin,624307.0
Tapbit,gala,206254.0
Tapbit,bridged-matic-manta-pacific,668292.0
Tapbit,gmt-token,273003.0
Tapbit,binance-peg-litecoin,510001.0
Tapbit,unicorn-token,414671.0
Tapbit,binance-peg-eos,309062.0
Tapbit,ethereum-classic,399485.0
Tapbit,avalanche-2,418154.0
Tapbit,ada-the-dog,701707.0
Tapbit,chainlink,649104.0
Tapbit,dydx-chain,270615.0
Tapbit,swipe,313643.0
Tapbit,arbitrum,309038.0
Tapbit,constitutiondao,277743.0
Tapbit,404-bakery,196979.0
Tapbit,galatasaray-fan-token,62063.0
Tapbit,immutable-x,327054.0
Tapbit,perpetual-protocol,107871.0
Tapbit,slp,35677.0
Tapbit,ethereum-name-service,364524.0
Tapbit,alice-ai,116192.0
Tapbit,the-graph,298461.0
Tapbit,high,255331.0
Tapbit,dodo,30711.0
Tapbit,bridged-curve-dao-token-stargate,140247.0
Tapbit,qtum,304347.0
Tapbit,binance-peg-filecoin,399845.0
Tapbit,woo-network,30146.0
Tapbit,barnbridge,26030.0
Tapbit,fantom,650036.0
Tapbit,sui,461878.0
Tapbit,worldcoin-wld,304725.0
Tapbit,chiliz,330216.0
Tapbit,okb,98678.0
Tapbit,cosmos,351483.0
Tapbit,ape-2,113898.0
Tapbit,alpaca-finance,88939.0
Tapbit,oec-token,24052.0
Tapbit,quant-network,151552.0
Tapbit,near,286985.0
Tapbit,loopring,322392.0
Tapbit,optimism,419627.0
Tapbit,decentraland,359127.0
Tapbit,maker,379002.0
Tapbit,superrare,24174.0
Tapbit,mask-network,200404.0
Tapbit,bridged-dai-stablecoin-linea,479864.0
Tapbit,apidae,328277.0
Tapbit,aave,396937.0
Tapbit,terra-luna-2,130564.0
Tapbit,binance-peg-polkadot,409368.0
Tapbit,sushi,346513.0
Tapbit,internet-computer,228117.0
Tapbit,venus,38620.0
Tapbit,kyber-network-crystal,20609.0
Tapbit,celestia,463669.0
Tapbit,axie-infinity,110657.0
Tapbit,omisego,355334.0
Tapbit,bim,27135.0
Tapbit,flow,237101.0
Tapbit,ordinals,472659.0
Tapbit,lina,33132.0
Tapbit,stellar,178038.0
Tapbit,tellor,389006.0
Tapbit,san-diego-coin,241378.0
Tapbit,gmx,131995.0
Tapbit,flash-technologies,22830.0
Tapbit,lit,112461.0
Tapbit,frax-share,155918.0
Tapbit,chromaway,60486.0
Tapbit,enjincoin,125929.0
Tapbit,compound-governance-token,108686.0
Tapbit,dogwifcoin,364663.0
Tapbit,lido-dao,248618.0
Tapbit,fetch-ai,198548.0
Tapbit,coreai,446408.0
Tapbit,conflux-token,96751.0
Tapbit,render-token,358353.0
Tapbit,ethereum-pow-iou,40849.0
Tapbit,illuvium,42128.0
Tapbit,injective-protocol,345296.0
Tapbit,aicoin-2,82482.0
Tapbit,grok-3,84789.0
Tapbit,floki,97161.0
Tapbit,sweatcoin,90246.0
Tapbit,cyberconnect,79764.0
Tapbit,blur,43672.0
Tapbit,livepeer,79176.0
PointPay,binance-peg-dogecoin,7544022.0
PointPay,binancecoin,6658417.0
PointPay,binance-peg-bitcoin-cash,2281425.0
PointPay,binance-peg-litecoin,2351233.0
PointPay,batcat,54174535.0
PointPay,tron,2917973.0
PointPay,solana,24140754.0
PointPay,beam-bridged-usdc-beam,5597926.0
PointPay,bridged-binance-peg-ethereum-opbnb,28391453.0
PointPay,near,5169130.0
PointPay,bridged-matic-manta-pacific,1628402.0
PointPay,fantom,3877413.0
PointPay,cosmos,1985889.0
PointPay,the-graph,335322.0
PointPay,livepeer,343798.0
PointPay,compound-governance-token,152365.0
PointPay,lido-dao,155289.0
PointPay,avalanche-2,3168501.0
PointPay,dydx-chain,314851.0
PointPay,unicorn-token,1582805.0
PointPay,injective-protocol,2928847.0
PointPay,binance-peg-xrp,4097686.0
PointPay,worldcoin-wld,814354.0
PointPay,maker,1214254.0
PointPay,skale,557016.0
PointPay,chainlink,3937995.0
PointPay,san-diego-coin,137953.0
PointPay,render-token,1474530.0
PointPay,ethereum-classic,552525.0
PointPay,gala,225625.0
PointPay,arkham,273968.0
PointPay,binance-peg-polkadot,1934120.0
PointPay,galatasaray-fan-token,113170.0
PointPay,theta-token,488007.0
PointPay,ape-2,260120.0
PointPay,ssv-network,109052.0
PointPay,ocean-protocol,94388.0
PointPay,chiliz,795699.0
PointPay,axie-infinity,85121.0
PointPay,ada-the-dog,1527292.0
PointPay,binance-peg-filecoin,1940208.0
PointPay,fetch-ai,920500.0
PointPay,quant-network,612542.0
PointPay,bridged-dai-stablecoin-linea,17818.92
PointPay,404-bakery,311708.0
PointPay,coin98,214133.0
PointPay,everid,729658.0
PointPay,pancakeswap-token,350121.0
PointPay,tellor,94380.0
PointPay,sushi,625552.0
PointPay,ankr,182202.0
PointPay,aave,359110.0
PointPay,loopring,120695.0
PointPay,flow,270407.0
PointPay,havven,167608.0
PointPay,woo-network,162607.0
PointPay,alice-ai,80660.0
PointPay,illuvium,55221.0
PointPay,1inch,176518.0
PointPay,bridged-curve-dao-token-stargate,98353.0
PointPay,enjincoin,60101.0
PointPay,yield-guild-games,333391.0
PointPay,niccagewaluigielmo42069inu,1255703.0
PointPay,audius,106576.0
PointPay,tether-gold,521619.0
PointPay,stellar,221243.0
PointPay,cyberconnect,64472.0
PointPay,synapse-2,23460.0
Phemex,beam-bridged-usdc-beam,5923662.0
Phemex,bridged-binance-peg-ethereum-opbnb,3497919.0
Phemex,binance-peg-dogecoin,3277590.0
Phemex,binance-peg-litecoin,612588.0
Phemex,ada-the-dog,2214540.0
Phemex,cosmos,1235148.0
Phemex,niccagewaluigielmo42069inu,929185.0
Phemex,binance-peg-xrp,3122188.0
Phemex,solana,8140599.0
Phemex,chainlink,655591.0
Phemex,bridged-curve-dao-token-stargate,759333.0
Phemex,optimism,406497.0
Phemex,fantom,2775922.0
Phemex,binance-peg-bitcoin-cash,831314.0
Phemex,unicorn-token,1172374.0
Phemex,binancecoin,1800933.0
Phemex,mask-network,364074.0
Phemex,paxos-standard,128704.0
Phemex,render-token,655110.0
Phemex,tron,2854539.0
Phemex,ocean-protocol,875628.0
Phemex,binance-peg-polkadot,1140256.0
Phemex,stellar,966923.0
Phemex,gala,1207494.0
Phemex,sui,4377687.0
Phemex,phemex,1558083.0
Phemex,near,1834361.0
Phemex,lido-dao,850811.0
Phemex,avalanche-2,1842179.0
Phemex,havven,295942.0
Phemex,arbitrum,1078898.0
Phemex,san-diego-coin,1629634.0
Phemex,ankr,525368.0
Phemex,decentraland,433407.0
Phemex,enjincoin,449482.0
Phemex,1inch,219003.0
Phemex,yearn-finance,97207.0
Phemex,basic-attention-token,242942.0
Phemex,ethereum-classic,84093.0
Phemex,compound-governance-token,453815.0
Phemex,0x,75919.0
Phemex,qtum,351531.0
Phemex,rad,45942.0
Phemex,constitutiondao,175715.0
Phemex,chiliz,287408.0
Phemex,the-graph,1266608.0
Phemex,singularitynet,309442.0
Phemex,terra-luna-2,63027.0
Phemex,frax-share,819949.0
Phemex,reef,157458.0
Phemex,immutable-x,1067169.0
Phemex,fetch-ai,2492686.0
Phemex,binance-peg-filecoin,90801.0
Phemex,dydx-chain,765989.0
Phemex,zcash,514464.0
Phemex,hashflow,14621.27
Phemex,worldcoin-wld,512474.0
Phemex,aavegotchi-alpha,209980.0
Phemex,binance-peg-eos,751225.0
Phemex,bridged-matic-manta-pacific,490779.0
Phemex,gmt-token,82459.0
Phemex,tezos,626832.0
Phemex,api3,339041.0
Phemex,conflux-token,308781.0
Phemex,ethernity-chain,208578.0
Phemex,bella-protocol,638172.0
Phemex,maker,4134489.0
Phemex,uma,262524.0
Phemex,aave,922152.0
Phemex,coin98,82312.0
Phemex,jasmycoin,360214.0
Phemex,kusama,305472.0
Phemex,galatasaray-fan-token,144299.0
Phemex,ape-2,207289.0
Phemex,neutron-3,227391.0
Phemex,binaryx,304289.0
Phemex,luna-wormhole,204095.0
Phemex,sei-network,613432.0
Phemex,metal,238979.0
Phemex,injective-protocol,957366.0
Phemex,pax-gold,618758.0
Phemex,binance-peg-ontology,697910.0
Phemex,magic,156760.0
Phemex,liquity,62191.0
Phemex,kyber-network-crystal,321580.0
Phemex,game,118130.0
Phemex,quant-network,480435.0
Phemex,celer-network,108056.0
Phemex,audius,170674.0
Phemex,coti,530297.0
Phemex,apidae,251911.0
Phemex,edu-coin,178105.0
Phemex,reserve-rights-token,1182895.0
Phemex,lit,153488.0
Phemex,flux,19403.44
Phemex,santos-fc-fan-token,710599.0
Phemex,iexec-rlc,125341.0
Phemex,digital-asset-right-token,125887.0
Phemex,alchemy-pay,357300.0
Phemex,yield-guild-games,2260762.0
BTSE,arbitrum-bridged-usdt-arbitrum,1136655.0
BTSE,bridged-binance-peg-ethereum-opbnb,33588810.0
BTSE,batcat,44233746.0
BTSE,solana,7038198.0
BTSE,binancecoin,2723232.0
BTSE,binance-peg-xrp,1405705.0
BTSE,binance-peg-dogecoin,3563158.0
BTSE,binance-peg-litecoin,419766.0
BTSE,chainlink,528415.0
BTSE,niccagewaluigielmo42069inu,1347971.0
BTSE,ada-the-dog,1243253.0
BTSE,bridged-matic-manta-pacific,460663.0
BTSE,sui,1307761.0
BTSE,near,1844456.0
BTSE,binance-peg-filecoin,370705.0
BTSE,binance-peg-polkadot,535620.0
BTSE,optimism,1235272.0
BTSE,worldcoin-wld,1406355.0
BTSE,dogwifcoin,546629.0
BTSE,fantom,1536704.0
BTSE,injective-protocol,589148.0
BTSE,apidae,911464.0
BTSE,celestia,441505.0
BTSE,cosmos,367894.0
BTSE,unicorn-token,199417.0
BTSE,newpepe,1808498.0
BTSE,tron,338362.0
BTSE,mask-network,57269.0
BTSE,dydx-chain,43763.0
BTSE,skale,41362.0
BTSE,compound-governance-token,36698.0
BTSE,the-graph,152387.0
BTSE,jito-governance-token,225093.0
BTSE,san-diego-coin,78631.0
BTSE,sushi,19541.4
BTSE,pendle,81925.0
BTSE,gala,265638.0
BTSE,yield-guild-games,69761.0
BTSE,aave,65425.0
BTSE,storj,20632.0
BTSE,gmt-token,65969.0
BTSE,luna-wormhole,62906.0
BTSE,manta-network,143230.0
BTSE,chiliz,72257.0
BTSE,cyberconnect,68322.0
BTSE,ape-2,70640.0
BTSE,everid,97113.0
BTSE,ethereum-name-service,58511.0
BTSE,axie-infinity,38118.0
BTSE,0x,46090.0
BTSE,1inch,11657.86
BTSE,grok-3,49437.0
BTSE,ocean-protocol,40142.0
BTSE,portal-2,77128.0
BTSE,binance-peg-eos,44948.0
BTSE,acent,36238.0
BTSE,arkham,186178.0
BTSE,pancakeswap-token,71119.0
BTSE,moonbeam,19772.9
BTSE,decentraland,22656.0
BTSE,algorand,54241.0
BTSE,mantra-dao,553481.0
BTSE,pyth-network,90353.0
BTSE,loopring,27932.0
BTSE,tezos,19123.98
BTSE,tellor,18804.88
BTSE,constitutiondao,27899.0
BTSE,lido-dao,54933.0
BTSE,coin98,10132.19
BTSE,cat-in-a-dogs-world,5809.16
BTSE,binance-peg-iotex,27233.0
BTSE,frontier-token,169787.0
BTSE,metis-token,23206.0
BTSE,floki,408058.0
BTSE,tokenfi,13165.16
BTSE,zilliqa,39697.0
BTSE,terra-luna-2,31638.0
BTSE,auction,16581.77
BTSE,harmony,17702.09
BTSE,ankr,20956.0
BTSE,convex-finance,7419.74
BTSE,tether-gold,3591.2
BTSE,alchemy-pay,40744.0
BTSE,blur,45746.0
BTSE,enjincoin,19028.61
BTSE,balancer,18610.71
BTSE,cartesi,7388.0
BTSE,edu-coin,139403.0
BTSE,woo-network,17312.84
BTSE,reserve-rights-token,12936.46
BTSE,chromaway,23847.0
BTSE,immutable-x,28744.0
Dex-Trade,batcat,57135542.0
Dex-Trade,bridged-binance-peg-ethereum-opbnb,10685358.0
Dex-Trade,binancecoin,1346548.46
Dex-Trade,floki,505866.0
Dex-Trade,chainlink,728814.0
Dex-Trade,solana,4695685.0
Dex-Trade,tron,582334.97
Dex-Trade,beam-bridged-usdc-beam,4590232.0
Dex-Trade,binance-peg-xrp,1665152.45
Dex-Trade,binance-peg-dogecoin,1946780.0
Dex-Trade,cosmos,234338.57
Dex-Trade,bridged-matic-manta-pacific,603387.97
Dex-Trade,unicorn-token,118439.25
Dex-Trade,jasmycoin,196812.0
Dex-Trade,niccagewaluigielmo42069inu,1007340.0
Dex-Trade,ada-the-dog,902852.75
Dex-Trade,binance-peg-polkadot,372508.98
Dex-Trade,near,777348.0
Dex-Trade,ethereum-classic,397269.77
Dex-Trade,binance-peg-litecoin,315636.46
Dex-Trade,san-diego-coin,184946.58
Dex-Trade,stellar,89623.0
Dex-Trade,compound-governance-token,48933.0
Dex-Trade,the-graph,154853.94
Dex-Trade,binance-peg-eos,133806.75
Dex-Trade,elrond-erd-2,76300.22
Dex-Trade,zilliqa,81761.0
Dex-Trade,bridged-curve-dao-token-stargate,89729.42
Dex-Trade,decentraland,72621.62
Dex-Trade,binance-peg-bitcoin-cash,458827.0
Dex-Trade,ape-2,135987.0
Dex-Trade,fantom,749186.85
Dex-Trade,aave,107872.15
Dex-Trade,axie-infinity,90100.83
Dex-Trade,power-ledger,103054.0
Dex-Trade,bim,30051.0
Dex-Trade,sushi,52969.0
Dex-Trade,loopring,51140.58
Dex-Trade,p2p-solutions-foundation,1492435.0
Dex-Trade,zcash,69848.84
Dex-Trade,nexo,19281.4
Dex-Trade,qtum,50083.0
Dex-Trade,dash,40925.0
Dex-Trade,gmt-token,279148.0
Dex-Trade,ravencoin,78937.0
Dex-Trade,theta-token,163463.02
Dex-Trade,algorand,111006.0
Dex-Trade,0x,48708.63
Dex-Trade,usd-zee,137747.0
Dex-Trade,havven,85049.0
Dex-Trade,trust-wallet-token,64239.0
Dex-Trade,omisego,44769.0
Dex-Trade,digital-asset-right-token,38426.0
Dex-Trade,dydx-chain,181310.0
Dex-Trade,ethereum-name-service,92850.0
Dex-Trade,pancakeswap-token,157397.0
Dex-Trade,santos-fc-fan-token,223463.0
Dex-Trade,quant-network,48560.0
Dex-Trade,holotoken,39190.0
Dex-Trade,ocean-protocol,101513.0
Dex-Trade,ankr,78193.0
Dex-Trade,basic-attention-token,24897.0
EXMO,bridged-binance-peg-ethereum-opbnb,5943976.0
EXMO,batcat,24322781.0
EXMO,binance-peg-xrp,1517242.0
EXMO,beam-bridged-usdc-beam,1063439.0
EXMO,solana,828831.0
EXMO,binance-peg-polkadot,38028.78
EXMO,binance-peg-bitcoin-cash,3346337.0
EXMO,yearn-finance,189234.0
EXMO,binance-peg-litecoin,2761908.0
EXMO,arbitrum-bridged-usdt-arbitrum,331619.23000000004
EXMO,ada-the-dog,1149640.0
EXMO,the-open-network,1960431.0
EXMO,bridged-dai-stablecoin-linea,118603.0
EXMO,near,1563216.0
EXMO,binance-peg-dogecoin,3231323.0
EXMO,unicorn-token,298672.0
EXMO,stellar,233823.25
EXMO,ethena,43366.0
EXMO,chainlink,893515.0
EXMO,maker,612212.0
EXMO,qtum,1786690.5699999998
EXMO,ethereum-classic,1074518.0
EXMO,tron,2033926.0
EXMO,dogwifcoin,283388.0
EXMO,cosmos,239458.0
EXMO,algorand,140640.62
EXMO,exmo-coin,6938.14
EXMO,parsiq,154003.0
EXMO,chiliz,48259.0
EXMO,tezos,1357.17
EXMO,niccagewaluigielmo42069inu,5142.96
EXMO,harmony,9136.05
EXMO,0x,11569.08
EXMO,sui,1073624.0
EXMO,neo,1636317.0
EXMO,gas,458408.0
Bitso,arbitrum-bridged-usdt-arbitrum,17278567.0
Bitso,binance-peg-xrp,12198693.0
Bitso,batcat,10274031.0
Bitso,bridged-binance-peg-ethereum-opbnb,1643307.12
Bitso,solana,821263.0
Bitso,newpepe,420730.0
Bitso,niccagewaluigielmo42069inu,155946.71
Bitso,binance-peg-dogecoin,202723.0
Bitso,binance-peg-litecoin,217758.63
Bitso,chainlink,107706.94
Bitso,bridged-dai-stablecoin-linea,14026.69
Bitso,binance-peg-bitcoin-cash,173143.92
Bitso,ada-the-dog,231164.0
Bitso,avalanche-2,143025.0
Bitso,cosmos,22809.0
Bitso,tron,49271.45
Bitso,unicorn-token,86703.0
Bitso,near,94527.0
Bitso,chiliz,156435.0
Bitso,gala,123640.0
Bitso,stellar,20937.0
Bitso,axie-infinity,28832.0
Bitso,maker,55135.0
Bitso,decentraland,79945.0
Bitso,fantom,59344.0
Bitso,binance-peg-polkadot,80811.52
Bitso,san-diego-coin,27140.0
Bitso,aave,56455.0
Bitso,bridged-matic-manta-pacific,56467.84
Bitso,bridged-trueusd,43436.83
Bitso,pax-gold,46012.0
Bitso,basic-attention-token,34730.67
Bitso,fc-barcelona-fan-token,2917.05
Bitso,the-graph,20350.0
Bitso,quant-network,15407.92
Bitso,balancer,2993.72
Bitso,dydx-chain,8617.04
Bitso,ape-2,30142.0
Bitso,loopring,3250.01
Bitso,compound-governance-token,3065.1
Bitso,enjincoin,7631.08
Bitso,yearn-finance,1755.64
Bitso,omisego,19280.7
Bitso,bridged-curve-dao-token-stargate,29563.0
Bitso,sushi,8393.37
Bitso,algorand,18590.47
Bitso,tigres-fan-token,21854.0
Bitso,havven,7547.46
Bitso,lido-dao,19421.35
Bitso,paris-saint-germain-fan-token,12828.31
Bitbank,binance-peg-xrp,6793085.0
Bitbank,bridged-dai-stablecoin-linea,557619.0
Bitbank,binance-peg-dogecoin,3274858.0
Bitbank,qtum,488578.0
Bitbank,san-diego-coin,104838.0
Bitbank,symbol,78202.0
Bitbank,binance-peg-litecoin,244801.0
Bitbank,bridged-matic-manta-pacific,215506.0
Bitbank,stellar,189928.0
Bitbank,astar,695286.0
Bitbank,flare-networks,625592.0
Bitbank,avalanche-2,638328.0
Bitbank,ada-the-dog,433247.0
Bitbank,chainlink,259634.0
Bitbank,binance-peg-polkadot,259798.0
Bitbank,render-token,664093.0
Bitbank,gala,460774.0
Bitbank,the-graph,182305.0
Bitbank,arbitrum,125841.0
Bitbank,optimism,118245.0
Bitbank,maker,266857.0
Bitbank,chiliz,99997.0
Bitbank,oasys,53196.0
Bitbank,omisego,40323.0
Bitbank,binancecoin,242364.0
Bitbank,basic-attention-token,70932.0
Bitbank,ape-2,77638.0
Bitbank,enjincoin,30095.0
Bitbank,mona,12918.87
Bitbank,decentraland,25993.0
Bitbank,axie-infinity,8995.0
Bitbank,batcat,19209885.0
Bitbank,bridged-binance-peg-ethereum-opbnb,7151205.0
Bitbank,boba,238197.0
Bitbank,mask-network,30937.0
Bitbank,immutable-x,70570.0
Bitbank,klay-token,9799.97
Max Maicoin,bridged-binance-peg-ethereum-opbnb,4884480.0
Max Maicoin,batcat,7517045.0
Max Maicoin,binance-peg-litecoin,77992.0
Max Maicoin,binance-peg-bitcoin-cash,144914.0
Max Maicoin,binance-peg-xrp,82910.0
Max Maicoin,binance-peg-dogecoin,906712.0
Max Maicoin,max,50280.39
Max Maicoin,san-diego-coin,36973.74
Max Maicoin,bincentive,26043.39
Max Maicoin,chainlink,237885.0
Max Maicoin,beam-bridged-usdc-beam,168489.0
Max Maicoin,solana,1680664.0
Max Maicoin,niccagewaluigielmo42069inu,137484.55
Max Maicoin,ada-the-dog,343661.0
Max Maicoin,binancecoin,102614.0
Max Maicoin,bridged-matic-manta-pacific,51685.380000000005
Max Maicoin,binance-peg-polkadot,108200.18
Max Maicoin,gstcoin,11556.31
Max Maicoin,ethereum-classic,26885.5
Max Maicoin,ape-2,17452.079999999998
Max Maicoin,rally-2,2730.64
Max Maicoin,loot,2848.4300000000003
Max Maicoin,tezos,1419.06
Max Maicoin,looksrare,511.09
Max Maicoin,arbitrum-bridged-usdt-arbitrum,15075636.0
Max Maicoin,gmt-token,44218.0
Max Maicoin,gala,36760.0
Max Maicoin,the-graph,16232.92
Max Maicoin,arbitrum,27962.05
Max Maicoin,compound-governance-token,12405.78
Max Maicoin,decentraland,5874.06
Max Maicoin,mask-network,5345.63
Max Maicoin,ethereum-name-service,3865.06
Max Maicoin,alice-ai,716.17
Max Maicoin,yearn-finance,589.44
BitoPro,bridged-binance-peg-ethereum-opbnb,5293177.23
BitoPro,batcat,8347010.0
BitoPro,bito-coin,17831.68
BitoPro,binance-peg-dogecoin,1187341.0
BitoPro,beam-bridged-usdc-beam,39455.38
BitoPro,gensokishis-metaverse,1683.47
BitoPro,niccagewaluigielmo42069inu,78071.01
BitoPro,tron,2086.61
BitoPro,ape-2,31537.11
BitoPro,arbitrum-bridged-usdt-arbitrum,11627923.0
BitoPro,solana,796525.51
BitoPro,binance-peg-xrp,37511.0
BitoPro,binancecoin,22928.0
BitoPro,ada-the-dog,70313.14
BitoPro,binance-peg-litecoin,9361.78
BitoPro,bridged-matic-manta-pacific,114256.29
BitoPro,binance-peg-bitcoin-cash,11717.21
BitoPro,binance-peg-eos,2073.13
BitoPro,the-open-network,3041.78
BitoPro,yearn-finance,69.2
Luno,bridged-binance-peg-ethereum-opbnb,2034770.57
Luno,solana,2335726.66
Luno,binance-peg-xrp,1592648.3
Luno,unicorn-token,167409.33
Luno,binance-peg-litecoin,153909.2
Luno,xbit,12644578.47
Luno,binance-peg-bitcoin-cash,227812.12
Luno,ada-the-dog,296646.584742
Indodax,binance-peg-dogecoin,876424.0
Indodax,binance-peg-xrp,487806.0
Indodax,solana,600756.0
Indodax,niccagewaluigielmo42069inu,281956.0
Indodax,binancecoin,172601.0
Indodax,bridged-matic-manta-pacific,120063.0
Indodax,zilliqa,31062.0
Indodax,tron,63199.0
Indodax,batcat,113818.0
Indodax,beam-bridged-usdc-beam,21969.0
Indodax,avalanche-2,43376.0
Indodax,render-token,307859.0
Indodax,binance-peg-litecoin,34131.0
Indodax,bridged-binance-peg-ethereum-opbnb,10947.65
Indodax,ada-the-dog,91444.0
Indodax,conflux-token,10235.75
Indodax,nervos-network,154159.0
Indodax,near,25187.0
Indodax,binance-peg-polkadot,24599.0
Indodax,floki,21237.0
Indodax,velo,482646.0
Indodax,quant-network,25031.0
Indodax,xdce-crowd-sale,16088.17
Indodax,san-diego-coin,17913.48
Indodax,optimism,5097.79
Indodax,stellar,38518.0
Indodax,vechain,7964.44
Indodax,decentraland,9645.89
Indodax,reserve-rights-token,12394.14
Indodax,the-graph,16491.36
Indodax,tokenfi,102862.0
Indodax,nada-protocol-token,122096.0
Indodax,realvirm,842.09
Indodax,verasity,114154.0
Indodax,compound-governance-token,586.93
Indodax,0x,3312.78
Indodax,gmt-token,18656.69
Indodax,fetch-ai,131671.0
Indodax,alibabacoin,45259.0
Indodax,1inch,9555.61
Indodax,milk-alliance,9350.38
Indodax,obscuro,15973.42
Indodax,bitcoin-gold,990.34
Indodax,orbit-chain,14331.89
Indodax,giant-mammoth,78547.0
Indodax,aioz-network,8341.46
Indodax,ignis,1119.97
Indodax,streamcoin,83914.0
Indodax,iron-titanium-token,6471.88
Indodax,digix-gold,222.7
Indodax,twelve-zodiac,5588.82
Indodax,wozx,2708.25
Indodax,wemix-token,17139.29
Indodax,linkeye,1976.07
Indodax,nanobyte,657.81
Indodax,sumokoin,2148.19
Indodax,kok,62891.0
Indodax,everscale,609.31
Indodax,telcoin,5830.5
Indodax,vibing,633.5
Indodax,botxcoin,250.01
Indodax,fanc,14740.71
Indodax,bitget-token,16526.71
Indodax,hedgetrade,519.85
Indodax,glitch-protocol,194.21
Indodax,magic-shoes,34564.0
Indodax,octofi,2963.55
Indodax,chainbing,1087.6
Indodax,bitrue-token,112.62
Indodax,alif-coin,1267.33
Indodax,venus,231.0
Indodax,gictrade,34213.0
